韻	字	簡化字	推導音	校正音	罕用標記	註
iu	𦶗		ju1			
iu	𦸐		liu1			
iu	𦺖		ju1			
iu	𦾷		liu1			
iu	𧃓		ju1			
iu	𧅚		yu1			
iu	𧈻		yu1			
iu	𧊥		siu1			
iu	𧌉		liu1			
iu	𧌑		qu1			
iu	𧑐		yu1			
iu	𧑙		ziu1			
iu	𧙆		xu1			
iu	𧤑		ju1			
iu	𧤽		yu1			
iu	𧨹		liu1			
iu	𧪞		siu1			
iu	𧱝		ju1			
iu	𧷗		yu1			
iu	𧽻		ju1			
iu	𧾣		ju1			
iu	𧿻		ju1			
iu	𨜿		siu1			
iu	𨞓		yu1			
iu	𨞜		ju1			
iu	𨪎		yu1			
iu	𨸰		ju1			
iu	𩀑		yu1			
iu	𩂹		yu1			
iu	𩍔		qu1			
iu	𩓣		siu1			
iu	𩔴		xu1			
iu	𩘐		xu1			
iu	𩘹		siu1			
iu	𩙅		yu1			
iu	𩚴		yu1			
iu	𩛺		ju1			
iu	𩣱		liu1			
iu	𩪉		xu1			
iu	𩬜		ju1			
iu	𩰪		yu1			
iu	𩱱		yu1			
iu	𩷍		yu1			
iu	𪁛		yu1			
iu	𪂉		yu1			
iu	𪄑		siu1			
iu	𪈓		ju1			
iu	𪋯		siu1			
iu	𪑝		yu1			
iu	于		yu2			
iu	予		yu2			
iu	邘		yu2			
iu	句		qu2			
iu	伃		yu2			
iu	圩		yu2			
iu	汙	污	yu2			
iu	芋		yu2			
iu	迂		yu2			
iu	䧁		qu2			
iu	余		yu2			
iu	劬		qu2			
iu	妤		yu2			
iu	局		ju2			
iu	杅		yu2			
iu	玗		yu2			
iu	姁		qu2			
iu	盂		yu2			
iu	臾		yu2			
iu	䢓		yu2			
iu	侷	局	ju2			
iu	俆		siu2			
iu	俗		siu2			
iu	俞		yu2			
iu	帤		niu2			
iu	斪		qu2			
iu	朐		qu2			
iu	禺		yu2			
iu	竽		yu2			
iu	舁		yu2			
iu	㳛		yu2			
iu	倔		ju2			
iu	娛	娱	yu2			
iu	徐		siu2			
iu	挐		niu2			
iu	狳		yu2			
iu	眗		qu2			
iu	舀		yu2			
iu	䞤		qu2			
iu	堀		ju2			
iu	婁	娄	liu2			
iu	崒		ziu2			
iu	崛		ju2			
iu	捽		ziu2			
iu	掘		ju2			
iu	淭		qu2			
iu	渠		qu2			
iu	絇		qu2			
iu	翑		qu2			
iu	萸		yu2			
iu	蚼		qu2			
iu	袽		niu2			
iu	鄃		yu2			
iu	釪		yu2			
iu	隃		yu2			
iu	隅		yu2			
iu	雩		yu2			
iu	魚	鱼	yu2			
iu	㥚		yu2			
iu	䩒		yu2			
iu	堣		yu2			
iu	堬		yu2			
iu	媮	偷	yu2			
iu	崳	嵛	yu2			
iu	嵎		yu2			
iu	愉		yu2			
iu	揄		yu2			
iu	楰		yu2			
iu	毱		ju2			
iu	渝		yu2			
iu	湡		yu2			
iu	畬	畲	yu2			
iu	腒		qu2			
iu	腴		yu2			
iu	萮		yu2			
iu	葋		qu2			
iu	軥		qu2			
iu	逾		yu2			
iu	骬		yu2			
iu	㷒		yu2			
iu	㼶		yu2			
iu	䍱		siu2			
iu	䎤		ju2			
iu	愚		yu2			
iu	榆		yu2			
iu	歈		yu2			
iu	牏		yu2			
iu	瑜		yu2			
iu	瘐		yu2			
iu	與	与	yu2			
iu	艅		yu2			
iu	蒘		niu2			
iu	虞		yu2			
iu	蜍		yu2			
iu	衙		yu2			
iu	豦		qu2			
iu	㟺		liu2			
iu	㺏		liu2			
iu	䗇		ju2			
iu	䘿		ju2			
iu	䣄		siu2			
iu	慺		liu2			
iu	摟	搂	liu2			
iu	漁	渔	yu2			
iu	瘉	愈	yu2			
iu	窬		yu2			
iu	蔞	蒌	liu2			
iu	蕖		qu2			
iu	褕		yu2			
iu	跼	局	ju2			
iu	䜯		ju2			
iu	䠇		ju2			
iu	䣿		yu2			
iu	䰻		yu2			
iu	氀		liu2			
iu	璖		qu2			
iu	羭		yu2			
iu	膢		liu2			
iu	蕍		yu2			
iu	蝓		yu2			
iu	誶	谇	ziu2			
iu	諛	谀	yu2			
iu	趜		ju2			
iu	踘		ju2			
iu	踤		ziu2			
iu	鋙		yu2			
iu	雓		yu2			
iu	餘	余	yu2			
iu	閭	闾	liu2			
iu	䁩		yu2			
iu	䜽		yu2			
iu	䮉		liu2			
iu	嬩		yu2			
iu	懅		qu2			
iu	澞		yu2			
iu	瘻		liu2			
iu	瞜		liu2			
iu	磲		qu2			
iu	藇		yu2			
iu	螶		qu2			
iu	覦	觎	yu2			
iu	踰	逾	yu2			
iu	鴝	鸲	qu2			
iu	㦛		yu2			
iu	㯫		qu2			
iu	㺞		yu2			
iu	擧		yu2			
iu	歟	欤	yu2			
iu	璩		qu2			
iu	璵		yu2			
iu	翵		qu2			
iu	螸		yu2			
iu	蟝		qu2			
iu	輿	舆	yu2			
iu	鍝		yu2			
iu	鞠		ju2			
iu	駶		ju2			
iu	䆽		qu2			
iu	䝏		liu2			
iu	䣚		liu2			
iu	䩱		yu2			
iu	櫚	榈	liu2			
iu	瞿		qu2			
iu	藘		liu2			
iu	藚	荬	siu2			
iu	謣		yu2			
iu	髃		yu2			
iu	鵌		yu2			
iu	鼩		qu2			
iu	㠠		liu2			
iu	䝣		qu2			
iu	䟊		qu2			
iu	䱡		ju2			
iu	旟		yu2			
iu	櫖		liu2			
iu	爈		liu2			
iu	璷		liu2			
iu	蘧		qu2			
iu	鏤	镂	liu2			
iu	騟		yu2			
iu	鵴		ju2			
iu	蘆	芦	liu2			
iu	廬	庐	liu2			
iu	臚	胪	liu2			
iu	譽	誉	yu2			
iu	醵		qu2			
iu	鰅		yu2			
iu	䕡		liu2			
iu	忂		qu2			
iu	灈		qu2			
iu	續	续	siu2			
iu	鐻		qu2			
iu	䱾		liu2			
iu	䲆		yu2			
iu	戵		qu2			
iu	欋		qu2			
iu	氍		qu2			
iu	籧		qu2			
iu	臞		qu2			
iu	鷜		liu2			
iu	齬	龉	yu2			
iu	䴁		yu2			
iu	癯		qu2			
iu	㶛		yu2			
iu	蠷	蠼	qu2			
iu	衢		qu2			
iu	鸆		yu2			
iu	鸒		yu2			
iu	齵		yu2			
iu	躣		qu2			
iu	䰕		liu2			
iu	蠼		qu2			
iu	鑺		qu2			
iu	驢	驴	liu2			
iu	驧		ju2			
iu	鸜		qu2			
iu	𠌶		yu2			
iu	𠣪		qu2			
iu	𠤄		ju2			
iu	𡱺		qu2			
iu	𡲗		ju2			
iu	𡲬		ju2			
iu	𢋅		yu2			
iu	𢔢		yu2			
iu	𢣻		liu2			
iu	𣖹		niu2			
iu	𣤶		ziu2			
iu	𣭠		niu2			
iu	𤁵		liu2			
iu	𤄕		yu2			
iu	𤗬		liu2			
iu	𤜹		yu2			
iu	𤧙		yu2			
iu	𤰩		yu2			
iu	𥃔		qu2			
iu	𥔢		yu2			
iu	𥗫		qu2			
iu	𥯮		yu2			
iu	𥴧		qu2			
iu	𥶆		liu2			
iu	𦄽		qu2			
iu	𦏴		yu2			
iu	𦱃		yu2			
iu	𦺮		yu2			
iu	𦼫		qu2			
iu	𧃠		yu2			
iu	𧍪		yu2			
iu	𧘘		yu2			
iu	𧝔		qu2			
iu	𧱝		ju2			
iu	𧾚		yu2			
iu	𧾱		qu2			
iu	𨎶		qu2			
iu	𨜖		yu2			
iu	𨞙		qu2			
iu	𨵦		yu2			
iu	𩌮		siu2			
iu	𩢳		qu2			
iu	𩣽		ju2			
iu	𩦡		yu2			
iu	𩦢		yu2			
iu	𩼪		yu2			
iu	𪁁		ju2			
iu	𪃍		yu2			
iu	𪆫		qu2			
iu	𪋮		yu2			
iu	𪓞		qu2			
iu			yu2			
iu	与		yu3			
iu	女		niu3			
iu	女		niu4			
iu	予		yu3			
iu	巨		ju4			
iu	去		qu3			
iu	去		qu4			
iu	句		ju4			
iu	吁		yu4			
iu	吕		liu3			
iu	宇		yu3			
iu	芋		yu4			
iu	迂		yu3			
iu	羽		yu3			
iu	羽		yu4			
iu	䧁		xu3			
iu	刞		ciu4			
iu	序		siu4			
iu	忬		yu4			
iu	抌		yu3			
iu	抒		siu4			
iu	拒		ju4			
iu	苣		ju4			
iu	足		ziu4			
iu	邭		ju4			
iu	呂	吕	liu3			
iu	侣		liu3			
iu	具		ju4			
iu	取		ciu3			
iu	呴		xu4			
iu	呿		qu4			
iu	咀		ziu3			
iu	咀		ziu4			
iu	坥		ciu4			
iu	姁		xu3			
iu	姁		xu4			
iu	弆		ju3			
iu	弆		qu3			
iu	怐		ju4			
iu	怚		ziu4			
iu	柜		ju3			
iu	歫		ju4			
iu	沮		ziu4			
iu	炬		ju4			
iu	苴		ziu3			
iu	郘		liu3			
iu	雨		yu3			
iu	雨		yu4			
iu	㧁		qu4			
iu	㰦		qu4			
iu	侶	侣	liu3			
iu	俁	俣	yu3			
iu	咻		xu3			
iu	昫		xu4			
iu	枸		ju3			
iu	欨		xu3			
iu	矩		ju3			
iu	禹		yu3			
iu	禺		yu4			
iu	秬		ju4			
iu	籹		niu3			
iu	胠		qu4			
iu	胥		siu3			
iu	莒		ju3			
iu	钜		ju4			
iu	㭚		liu3			
iu	㼌		yu3			
iu	䀠		ju4			
iu	倨		ju4			
iu	冔		xu3			
iu	圄		yu3			
iu	悇		yu4			
iu	栩		xu3			
iu	栩		yu3			
iu	梠		liu3			
iu	珝		xu3			
iu	祣		liu3			
iu	祤		xu3			
iu	祤		yu3			
iu	竘		qu3			
iu	粔		ju4			
iu	袓		ziu4			
iu	旅		liu3			
iu	䏣		ciu4			
iu	䒧		qu4			
iu	圉		yu3			
iu	埾		ziu4			
iu	娶		ciu4			
iu	庾		yu3			
iu	悆		yu4			
iu	敔		yu3			
iu	敘	叙	siu4			
iu	淤		yu4			
iu	絇		ju4			
iu	菸		yu4			
iu	許	许	xu3			
iu	詎	讵	ju4			
iu	距		ju4			
iu	鄅		yu3			
iu	酗		xu4			
iu	㝢		yu3			
iu	㥚		yu3			
iu	㥠		siu3			
iu	䅓		ju3			
iu	䢹		ju3			
iu	喣		xu3			
iu	喻		yu4			
iu	媀		yu4			
iu	寓		yu4			
iu	庽		yu4			
iu	御		yu4			
iu	斞		yu3			
iu	棜		yu4			
iu	椇		ju3			
iu	椐		ju4			
iu	楰		yu3			
iu	湑		siu3			
iu	筥		ju3			
iu	絮		niu4			
iu	絮		siu4			
iu	絽		liu3			
iu	萭		ju3			
iu	萭		yu3			
iu	裕		yu4			
iu	跙		ziu4			
iu	遇		yu4			
iu	鄔	邬	yu4			
iu	鉅	巨	ju4			
iu	飫	饫	yu4			
iu	馭	驭	yu4			
iu	䘱		yu4			
iu	䣁		yu3			
iu	傴	伛	yu3			
iu	僂	偻	liu3			
iu	尠		siu4			
iu	愈		yu3			
iu	楀		ju3			
iu	楀		yu3			
iu	楈		siu3			
iu	榘		ju3			
iu	煦		xu3			
iu	煦		xu4			
iu	瑀		yu3			
iu	瘀		yu4			
iu	與	与	yu3			
iu	與	与	yu4			
iu	蒟		ju3			
iu	蒟		ju4			
iu	虡		ju4			
iu	衙		yu3			
iu	詡	诩	xu3			
iu	豦		ju4			
iu	預	预	yu4			
iu	㜢		liu3			
iu	䃊		ziu3			
iu	䅡		siu3			
iu	䨒		yu4			
iu	噓	嘘	xu4			
iu	嫗	妪	yu4			
iu	嶁	嵝	liu3			
iu	慺		liu3			
iu	漊		liu3			
iu	漵	溆	siu4			
iu	瘉	愈	yu3			
iu	稰		siu3			
iu	緅		ziu4			
iu	緒	绪	siu4			
iu	聚		ziu4			
iu	膂		liu3			
iu	蓲		yu4			
iu	蔞	蒌	liu3			
iu	蜡		ciu4			
iu	語	语	yu3			
iu	語	语	yu4			
iu	鄦		xu3			
iu	鋁	铝	liu3			
iu	駏		ju4			
iu	屢	屡	liu4			
iu	勮		ju4			
iu	噢		yu3			
iu	慮	虑	liu4			
iu	窳		yu3			
iu	糈		siu3			
iu	聥		ju3			
iu	聥		yu3			
iu	豫		yu4			
iu	趣		ciu4			
iu	踞		ju4			
iu	鋙		yu3			
iu	頨		yu3			
iu	䁦		ciu4			
iu	䈮		ju4			
iu	噳		yu3			
iu	嶼	屿	siu4			
iu	據	据	ju4			
iu	澦		yu4			
iu	澽		ju4			
iu	窶	窭	ju4			
iu	舉	举	ju3			
iu	蕷	蓣	yu4			
iu	藇		siu4			
iu	藇		yu3			
iu	藇		yu4			
iu	褸	褛	liu3			
iu	覦	觎	yu4			
iu	諝		siu3			
iu	諭	谕	yu4			
iu	貐		yu3			
iu	踽		ju3			
iu	踽		qu3			
iu	遽		ju4			
iu	鄹		ziu4			
iu	醑		siu3			
iu	鋸	锯	ju4			
iu	麮		qu3			
iu	麮		qu4			
iu	㦛		yu3			
iu	䨞		yu3			
iu	儢		liu3			
iu	勴		liu4			
iu	屨	屦	ju4			
iu	歟	欤	yu3			
iu	歟	欤	yu4			
iu	禦	御	yu3			
iu	簍	篓	liu3			
iu	輿	舆	yu4			
iu	颶	飓	ju4			
iu	縷	缕	liu3			
iu	癒	愈	yu3			
iu	瞿		ju4			
iu	穥		yu4			
iu	篽		yu3			
iu	覰		ciu4			
iu	覷	觑	ciu4			
iu	謱		liu3			
iu	貗		ju4			
iu	醧		yu4			
iu	麌		yu3			
iu	鼁		qu4			
iu	䥏		yu3			
iu	䱟		ju4			
iu	櫖		liu4			
iu	饇		yu4			
iu	櫸	榉	ju3			
iu	穭		liu3			
iu	蘌		yu3			
iu	譽	誉	yu4			
iu	醵		ju4			
iu	䶙		ju4			
iu	懼	惧	ju4			
iu	鐻		ju4			
iu	驅	驱	qu4			
iu	臞		ju4			
iu	齬	龉	yu3			
iu	䴁		yu4			
iu	籞		yu3			
iu	鑢		liu4			
iu	鱮		siu4			
iu	鸒		yu4			
iu	齲	龋	qu3			
iu	籲	吁	yu4			
iu	𠢈		ju3			
iu	𠣊		liu4			
iu	𠳲		xu3			
iu	𡀿		liu4			
iu	𡒊		yu4			
iu	𡫾		yu4			
iu	𡱣		siu4			
iu	𡱣		yu4			
iu	𡲁		siu4			
iu	𡾅		liu4			
iu	𢈚		liu3			
iu	𢌱		yu3			
iu	𢮁		yu3			
iu	𢮁		yu4			
iu	𣈯		yu4			
iu	𣝑		yu4			
iu	𤛐		qu4			
iu	𤸒		yu4			
iu	𥅗		ciu3			
iu	𥉁		ju4			
iu	𥚩		siu3			
iu	𥦠		yu3			
iu	𥰠		liu3			
iu	𥴧		ju3			
iu	𥶌		liu4			
iu	𥿇		qu3			
iu	𦀒		xu3			
iu	𦄼		siu3			
iu	𦊐		ju4			
iu	𦊼		liu4			
iu	𦐛		ju3			
iu	𦳭		liu3			
iu	𦺮		yu3			
iu	𦼫		ju4			
iu	𧇽		ju4			
iu	𧉧		qu3			
iu	𧏺		xu4			
iu	𧣒		ju4			
iu	𧣻		ju4			
iu	𧺹		ju3			
iu	𧽟		ziu4			
iu	𨣦		siu4			
iu	𨻻		liu3			
iu	𩜏		yu4			
iu	𩥆		liu4			
iu	𩦡		yu4			
iu	𩩘		yu3			
iu	𩿟		qu4			
iu	𪈜		liu3			
iu	𪋮		yu4			
